age,job,marital,education
38,management,married,tertiary
30,student,single,tertiary
35,technician,single,tertiary
57,management,married,tertiary
53,blue-collar,married,secondary
44,technician,single,tertiary
36,blue-collar,married,secondary
37,blue-collar,married,primary
27,housemaid,married,primary
46,admin.,married,secondary
39,management,single,tertiary
33,management,single,tertiary
29,blue-collar,married,secondary
31,technician,single,tertiary
55,blue-collar,married,primary
27,blue-collar,single,primary
30,management,single,tertiary
24,student,single,secondary
49,blue-collar,married,secondary
43,blue-collar,married,primary
41,blue-collar,married,primary
58,blue-collar,divorced,primary
64,retired,married,tertiary
28,management,single,tertiary
69,retired,married,primary
40,admin.,married,secondary
38,admin.,divorced,tertiary
36,services,single,secondary
51,technician,single,secondary
45,services,married,secondary
43,housemaid,married,primary
36,technician,single,tertiary
42,blue-collar,divorced,primary
36,blue-collar,married,primary
40,blue-collar,married,secondary
33,technician,married,secondary
51,blue-collar,married,primary
62,management,married,tertiary
39,management,married,primary
47,management,divorced,tertiary
55,retired,married,secondary
37,blue-collar,single,primary
36,management,single,tertiary
40,blue-collar,married,primary
33,blue-collar,single,primary
33,admin.,single,secondary
42,admin.,single,secondary
31,blue-collar,single,secondary
56,admin.,married,secondary
53,housemaid,divorced,primary
39,services,married,secondary
32,management,single,tertiary
32,management,married,tertiary
46,technician,single,tertiary
41,services,divorced,primary
33,entrepreneur,married,primary
30,management,married,tertiary
40,housemaid,married,primary
34,technician,married,secondary
37,management,single,tertiary
40,management,single,tertiary
55,management,married,tertiary
60,self-employed,married,secondary
48,unemployed,divorced,primary
57,retired,married,primary
39,management,single,tertiary
54,retired,married,primary
50,management,divorced,tertiary
58,retired,married,primary
48,blue-collar,married,primary
86,retired,divorced,primary
29,management,single,tertiary
33,blue-collar,married,secondary
34,services,married,secondary
48,blue-collar,single,primary
32,management,single,tertiary
58,blue-collar,married,secondary
37,blue-collar,married,primary
46,management,married,tertiary
25,admin.,single,tertiary
46,housemaid,divorced,primary
58,admin.,married,secondary
31,blue-collar,married,primary
60,blue-collar,married,primary
50,housemaid,married,secondary
41,blue-collar,married,primary
60,blue-collar,married,primary
45,blue-collar,married,primary
59,self-employed,divorced,tertiary
41,housemaid,married,primary
36,management,single,tertiary
50,technician,divorced,secondary
34,blue-collar,married,primary
34,technician,married,tertiary
51,management,married,tertiary
48,admin.,married,primary
71,retired,married,tertiary
55,management,married,tertiary
45,technician,divorced,secondary
39,management,married,tertiary
38,management,married,secondary
53,blue-collar,married,primary
27,admin.,single,secondary
37,admin.,single,tertiary
30,technician,single,secondary
27,student,single,secondary
34,blue-collar,married,primary
35,technician,married,secondary
45,entrepreneur,married,tertiary
41,services,married,secondary
27,blue-collar,single,primary
34,management,married,tertiary
55,self-employed,married,secondary
33,admin.,married,secondary
73,retired,married,primary
32,technician,single,tertiary
40,blue-collar,married,primary
32,management,single,tertiary
53,blue-collar,married,primary
31,services,single,secondary
36,management,married,tertiary
53,blue-collar,divorced,primary
48,management,married,tertiary
40,management,married,tertiary
56,admin.,married,secondary
37,entrepreneur,married,tertiary
22,admin.,single,secondary
52,management,married,tertiary
33,management,single,tertiary
60,technician,married,secondary
34,technician,married,tertiary
44,admin.,single,tertiary
41,admin.,married,secondary
52,admin.,married,secondary
32,blue-collar,married,secondary
34,management,married,tertiary
59,housemaid,married,primary
47,admin.,married,secondary
41,blue-collar,married,primary
46,blue-collar,married,primary
67,retired,married,primary
37,admin.,single,secondary
53,management,divorced,tertiary
52,housemaid,married,tertiary
42,technician,single,secondary
44,admin.,married,primary
49,blue-collar,married,primary
51,management,single,tertiary
52,technician,married,tertiary
42,blue-collar,married,primary
55,housemaid,divorced,primary
56,retired,divorced,primary
53,retired,divorced,primary
51,management,married,tertiary
39,self-employed,married,secondary
29,services,married,secondary
45,admin.,married,secondary
30,blue-collar,married,secondary
27,student,single,tertiary
32,technician,married,tertiary
56,management,married,tertiary
50,blue-collar,married,primary
45,self-employed,married,primary
31,self-employed,married,secondary
42,blue-collar,married,primary
56,retired,divorced,secondary
49,retired,married,primary
57,retired,divorced,tertiary
43,entrepreneur,married,secondary
34,technician,single,tertiary
31,blue-collar,single,primary
32,entrepreneur,married,tertiary
36,management,single,tertiary
61,self-employed,divorced,tertiary
33,technician,married,secondary
29,blue-collar,married,primary
38,blue-collar,married,primary
40,blue-collar,married,primary
32,blue-collar,married,primary
32,technician,single,secondary
59,management,married,primary
34,admin.,single,secondary
33,technician,married,secondary
28,blue-collar,single,secondary
36,technician,single,secondary
41,blue-collar,married,primary
28,blue-collar,married,primary
31,admin.,married,secondary
34,management,single,tertiary
45,housemaid,married,secondary
48,technician,married,tertiary
37,unemployed,married,primary
49,blue-collar,married,primary
34,management,single,tertiary
33,entrepreneur,married,secondary
47,technician,married,tertiary
35,management,married,primary
46,blue-collar,married,primary
39,blue-collar,single,primary
39,management,married,tertiary
40,self-employed,married,primary
43,management,married,tertiary
35,blue-collar,married,secondary
35,management,single,secondary
26,technician,single,tertiary
44,technician,married,secondary
46,blue-collar,married,primary
38,services,married,secondary
39,blue-collar,married,primary
37,management,divorced,tertiary
31,unemployed,single,primary
53,technician,married,secondary
35,management,married,tertiary
51,housemaid,married,primary
23,management,single,tertiary
55,unknown,married,primary
50,unknown,married,primary
34,unemployed,married,tertiary
52,management,married,tertiary
48,blue-collar,married,secondary
54,self-employed,married,primary
58,self-employed,married,secondary
32,services,married,secondary
32,management,single,tertiary
45,blue-collar,married,primary
43,housemaid,married,primary
25,management,single,tertiary
29,blue-collar,divorced,secondary
58,technician,married,tertiary
50,management,married,tertiary
34,technician,single,secondary
48,blue-collar,divorced,secondary
35,management,married,tertiary
28,blue-collar,married,secondary
35,blue-collar,single,secondary
45,management,married,tertiary
33,admin.,single,tertiary
32,technician,single,tertiary
59,blue-collar,married,primary
53,blue-collar,married,primary
40,admin.,divorced,secondary
32,blue-collar,married,primary
56,services,married,primary
45,services,married,secondary
47,management,married,primary
51,housemaid,divorced,primary
46,technician,married,secondary
42,services,divorced,secondary
49,blue-collar,single,primary
45,blue-collar,divorced,primary
25,management,single,tertiary
57,housemaid,married,primary
27,management,married,tertiary
45,management,married,tertiary
41,management,married,secondary
36,blue-collar,married,primary
34,admin.,divorced,secondary
33,blue-collar,single,secondary
41,entrepreneur,married,secondary
35,services,married,secondary
44,housemaid,married,primary
38,blue-collar,married,primary
34,technician,single,tertiary
31,self-employed,single,secondary
58,retired,married,primary
56,blue-collar,married,primary
31,blue-collar,divorced,primary
24,admin.,single,tertiary
36,technician,married,tertiary
33,admin.,married,secondary
31,self-employed,married,tertiary
56,management,married,tertiary
27,blue-collar,single,primary
58,retired,married,tertiary
35,admin.,single,primary
35,services,married,secondary
30,blue-collar,married,primary
54,housemaid,married,primary
42,blue-collar,married,secondary
48,services,married,primary
47,blue-collar,married,secondary
33,management,married,tertiary
35,management,single,tertiary
58,blue-collar,married,secondary
40,blue-collar,married,secondary
37,blue-collar,married,primary
51,blue-collar,married,primary
45,blue-collar,married,primary
46,blue-collar,married,primary
44,entrepreneur,married,secondary
37,services,married,primary
47,technician,married,secondary
44,management,married,tertiary
53,management,divorced,primary
31,admin.,single,secondary
28,technician,single,tertiary
33,blue-collar,married,secondary
29,admin.,single,secondary
37,services,married,secondary
53,unemployed,divorced,secondary
26,technician,single,tertiary
45,blue-collar,married,secondary
58,management,married,primary
47,technician,married,primary
34,admin.,single,secondary
37,admin.,married,secondary
39,housemaid,married,primary
38,technician,single,tertiary
37,blue-collar,married,primary
30,blue-collar,divorced,primary
53,technician,married,secondary
30,admin.,married,secondary
42,blue-collar,single,primary
55,technician,divorced,secondary
30,management,married,tertiary
51,blue-collar,married,primary
56,services,married,primary
42,technician,married,secondary
29,blue-collar,married,primary
33,management,married,tertiary
22,services,single,primary
41,management,single,tertiary
41,technician,single,tertiary
