age,job,marital,education
32,technician,single,secondary
33,management,divorced,tertiary
56,management,divorced,tertiary
39,management,single,tertiary
44,management,married,tertiary
38,blue-collar,married,primary
42,services,married,secondary
28,blue-collar,married,primary
29,self-employed,single,tertiary
34,self-employed,single,tertiary
54,unemployed,divorced,secondary
30,technician,married,secondary
41,blue-collar,married,primary
43,entrepreneur,single,tertiary
35,technician,married,secondary
53,retired,married,secondary
37,technician,married,secondary
50,services,married,secondary
47,blue-collar,married,primary
40,unemployed,married,primary
29,admin.,single,tertiary
59,blue-collar,divorced,primary
42,blue-collar,married,primary
56,retired,divorced,primary
58,admin.,single,secondary
32,technician,single,tertiary
27,technician,single,tertiary
37,blue-collar,married,primary
42,management,married,tertiary
33,blue-collar,married,primary
50,management,divorced,tertiary
58,housemaid,married,primary
45,self-employed,married,primary
51,housemaid,married,primary
58,entrepreneur,married,primary
46,admin.,divorced,secondary
32,blue-collar,single,primary
40,management,married,secondary
30,blue-collar,married,primary
37,entrepreneur,divorced,tertiary
31,services,married,primary
35,unemployed,single,primary
60,retired,single,secondary
57,blue-collar,married,secondary
36,management,divorced,tertiary
38,blue-collar,single,secondary
32,admin.,married,primary
38,management,married,tertiary
45,entrepreneur,married,tertiary
51,blue-collar,married,primary
39,management,married,tertiary
25,blue-collar,single,secondary
56,management,divorced,tertiary
39,blue-collar,married,primary
57,retired,married,primary
46,blue-collar,divorced,primary
26,management,single,tertiary
45,technician,married,secondary
35,self-employed,married,primary
48,management,married,primary
60,retired,married,primary
58,blue-collar,married,secondary
60,management,single,tertiary
41,services,divorced,secondary
52,services,married,secondary
45,services,divorced,secondary
39,management,married,tertiary
31,admin.,married,secondary
34,technician,married,secondary
36,technician,divorced,tertiary
40,blue-collar,single,primary
37,services,single,secondary
27,blue-collar,single,primary
50,unemployed,married,primary
29,admin.,single,secondary
30,admin.,single,secondary
36,entrepreneur,married,primary
33,management,single,tertiary
73,retired,married,primary
47,blue-collar,married,primary
31,admin.,married,tertiary
32,management,single,tertiary
29,admin.,single,tertiary
46,services,married,primary
55,self-employed,married,secondary
55,management,divorced,tertiary
37,technician,single,tertiary
57,admin.,married,primary
49,self-employed,married,tertiary
36,entrepreneur,married,tertiary
48,retired,married,primary
39,management,married,tertiary
48,blue-collar,married,primary
38,blue-collar,single,primary
26,student,single,secondary
40,self-employed,single,tertiary
31,student,single,tertiary
22,student,single,secondary
31,admin.,single,tertiary
50,blue-collar,married,primary
21,student,single,primary
37,blue-collar,married,primary
51,services,married,primary
56,blue-collar,married,primary
36,management,single,tertiary
32,technician,single,tertiary
47,blue-collar,married,secondary
44,entrepreneur,married,tertiary
30,housemaid,single,tertiary
33,management,single,tertiary
83,retired,married,tertiary
39,admin.,married,secondary
34,management,married,tertiary
39,management,married,tertiary
46,management,married,tertiary
30,technician,married,tertiary
25,blue-collar,married,primary
49,technician,married,tertiary
52,management,divorced,tertiary
37,unknown,married,primary
44,management,married,primary
42,self-employed,married,tertiary
32,self-employed,divorced,tertiary
35,services,married,secondary
54,retired,married,primary
34,technician,single,tertiary
35,blue-collar,divorced,primary
53,management,married,tertiary
33,blue-collar,married,tertiary
34,technician,married,tertiary
32,technician,married,tertiary
52,management,married,tertiary
43,technician,married,tertiary
38,technician,married,tertiary
39,services,married,secondary
59,retired,married,secondary
45,blue-collar,married,primary
37,management,married,tertiary
56,admin.,married,secondary
30,blue-collar,married,primary
71,retired,married,primary
34,management,single,tertiary
38,services,married,secondary
60,management,married,primary
46,housemaid,married,primary
55,blue-collar,married,primary
59,blue-collar,married,primary
43,unemployed,married,primary
27,technician,married,secondary
56,services,married,primary
40,management,divorced,tertiary
50,management,married,secondary
36,entrepreneur,married,tertiary
43,technician,divorced,tertiary
59,blue-collar,married,secondary
28,admin.,single,secondary
48,blue-collar,married,secondary
31,management,married,tertiary
37,housemaid,married,primary
35,unemployed,married,secondary
67,retired,married,primary
47,management,married,tertiary
53,entrepreneur,married,tertiary
24,blue-collar,married,secondary
22,blue-collar,married,secondary
58,unemployed,married,tertiary
53,admin.,married,secondary
45,technician,married,secondary
28,management,single,tertiary
52,technician,married,tertiary
58,blue-collar,married,primary
34,blue-collar,married,primary
72,retired,married,primary
46,technician,divorced,tertiary
34,blue-collar,married,primary
54,blue-collar,married,primary
35,management,single,tertiary
59,retired,married,primary
29,blue-collar,married,secondary
40,management,single,tertiary
35,technician,single,secondary
38,blue-collar,divorced,secondary
30,management,single,tertiary
25,services,single,secondary
46,entrepreneur,married,secondary
58,blue-collar,divorced,primary
44,management,married,tertiary
57,retired,married,tertiary
52,services,divorced,primary
31,management,married,secondary
41,blue-collar,married,secondary
44,blue-collar,married,secondary
32,management,single,tertiary
49,management,married,tertiary
34,blue-collar,married,primary
31,blue-collar,married,secondary
32,blue-collar,married,primary
44,blue-collar,married,primary
33,management,single,tertiary
33,services,married,secondary
83,housemaid,divorced,primary
41,services,married,secondary
41,admin.,married,secondary
60,retired,divorced,primary
56,retired,divorced,primary
28,blue-collar,married,primary
48,management,married,tertiary
51,retired,married,primary
24,admin.,single,secondary
25,admin.,single,tertiary
39,blue-collar,married,primary
50,admin.,divorced,primary
40,management,married,tertiary
58,housemaid,divorced,primary
33,technician,married,tertiary
46,entrepreneur,married,primary
31,management,single,tertiary
33,technician,married,secondary
27,services,single,secondary
54,management,married,tertiary
33,management,single,tertiary
36,blue-collar,single,secondary
40,admin.,married,secondary
32,management,single,tertiary
40,management,single,tertiary
38,blue-collar,married,primary
33,technician,single,tertiary
31,blue-collar,single,primary
33,blue-collar,single,secondary
31,entrepreneur,single,tertiary
55,technician,married,tertiary
29,management,married,tertiary
60,retired,married,primary
31,technician,married,secondary
35,management,single,tertiary
26,blue-collar,married,primary
45,retired,married,secondary
46,technician,married,tertiary
55,blue-collar,married,primary
50,management,married,secondary
59,unknown,married,primary
44,housemaid,married,primary
28,technician,single,tertiary
38,technician,married,secondary
32,blue-collar,single,secondary
39,admin.,divorced,tertiary
60,self-employed,married,tertiary
46,technician,married,secondary
64,retired,married,primary
33,management,single,tertiary
32,admin.,single,tertiary
30,blue-collar,married,secondary
40,blue-collar,married,primary
30,management,single,tertiary
46,management,married,tertiary
54,blue-collar,married,primary
48,blue-collar,married,secondary
51,technician,married,secondary
23,admin.,single,tertiary
59,services,divorced,primary
36,management,married,tertiary
37,admin.,divorced,tertiary
43,management,married,tertiary
35,blue-collar,married,primary
37,technician,married,secondary
40,services,married,secondary
30,blue-collar,divorced,primary
59,admin.,divorced,primary
56,blue-collar,married,primary
46,management,married,tertiary
47,housemaid,married,secondary
36,technician,married,secondary
80,retired,married,primary
53,blue-collar,married,secondary
23,student,single,tertiary
38,management,married,tertiary
28,technician,single,secondary
50,blue-collar,married,secondary
54,admin.,married,secondary
61,unknown,single,primary
29,technician,single,tertiary
28,management,single,secondary
33,blue-collar,married,primary
38,services,divorced,primary
40,blue-collar,married,primary
46,blue-collar,married,secondary
47,technician,married,primary
31,blue-collar,single,primary
42,admin.,divorced,secondary
32,technician,divorced,tertiary
59,retired,divorced,secondary
47,services,married,secondary
47,retired,married,primary
33,services,married,secondary
40,entrepreneur,married,tertiary
36,management,single,tertiary
51,management,single,tertiary
44,blue-collar,single,tertiary
55,blue-collar,single,primary
32,services,married,secondary
35,unemployed,married,primary
40,entrepreneur,married,primary
36,blue-collar,divorced,secondary
39,blue-collar,married,primary
67,retired,married,tertiary
31,management,married,secondary
39,blue-collar,married,tertiary
33,management,married,tertiary
52,technician,married,tertiary
42,blue-collar,married,secondary
33,blue-collar,married,secondary
33,management,divorced,tertiary
54,blue-collar,married,primary
19,student,single,primary
52,retired,single,secondary
42,management,married,tertiary
45,blue-collar,married,primary
33,management,married,tertiary
37,admin.,divorced,secondary
45,management,married,tertiary
